Date,TotalReturnsIndex
2006-03-08,1299.63
2006-03-09,1303.39
2006-03-10,1317.47
2006-03-13,1320.21
2006-03-14,1311.37
2006-03-16,1313.53
2006-03-17,1304.59
2006-03-20,1316.26
2006-03-21,1316.35
2006-03-22,1314.0
2006-03-23,1325.69
2006-03-24,1344.22
2006-03-27,1366.49
2006-03-28,1355.32
2006-03-29,1348.16
2006-03-30,1360.85
2006-03-31,1373.57
2006-04-03,1415.71
2006-04-04,1435.73
2006-04-05,1450.29
2006-04-07,1420.61
2006-04-10,1449.94
2006-04-12,1426.32
2006-04-13,1401.49
2006-04-17,1429.69
2006-04-18,1438.87
2006-04-19,1434.19
2006-04-20,1443.17
2006-04-21,1436.29
2006-04-24,1434.75
2006-04-25,1409.0
2006-04-26,1441.77
2006-04-27,1433.07
2006-04-28,1428.15
2006-04-29,1456.53
2006-05-02,1490.37
2006-05-03,1514.98
2006-05-04,1532.13
2006-05-05,1549.16
2006-05-08,1565.5
2006-05-09,1570.12
2006-05-10,1593.1
2006-05-11,1568.57
2006-05-12,1546.0
2006-05-15,1478.28
2006-05-16,1476.42
2006-05-17,1535.0
2006-05-18,1421.28
2006-05-19,1358.12
2006-05-22,1262.86
2006-05-23,1331.11
2006-05-24,1321.6
2006-05-25,1319.91
2006-05-26,1374.38
2006-05-29,1387.76
2006-05-30,1382.33
2006-05-31,1337.96
2006-06-01,1306.12
2006-06-02,1313.51
2006-06-05,1284.8
2006-06-06,1247.4
2006-06-07,1168.8
2006-06-08,1078.48
2006-06-09,1145.9
2006-06-12,1109.08
2006-06-13,1046.0
2006-06-14,1033.63
2006-06-15,1096.06
2006-06-16,1122.84
2006-06-19,1144.47
2006-06-20,1143.67
2006-06-21,1168.43
2006-06-22,1194.86
2006-06-23,1206.88
2006-06-25,1217.69
2006-06-26,1165.7
2006-06-27,1164.72
2006-06-28,1156.15
2006-06-29,1153.18
2006-06-30,1188.03
2006-07-03,1186.27
2006-07-04,1187.99
2006-07-05,1205.95
2006-07-06,1200.74
2006-07-07,1165.15
2006-07-10,1168.16
2006-07-11,1168.77
2006-07-12,1168.54
2006-07-13,1162.5
2006-07-14,1145.39
2006-07-17,1115.32
2006-07-18,1093.07
2006-07-19,1069.16
2006-07-20,1095.81
2006-07-21,1073.4
2006-07-24,1082.95
2006-07-25,1107.63
2006-07-26,1124.2
2006-07-27,1127.99
2006-07-28,1141.2
2006-07-31,1152.54
2006-08-01,1148.99
2006-08-02,1166.19
2006-08-03,1176.07
2006-08-04,1166.81
2006-08-07,1167.62
2006-08-08,1186.0
2006-08-09,1205.21
2006-08-10,1223.41
2006-08-11,1238.04
2006-08-14,1261.37
2006-08-16,1302.15
2006-08-17,1284.19
2006-08-18,1293.31
2006-08-21,1312.37
2006-08-22,1303.92
2006-08-23,1291.22
2006-08-24,1297.91
2006-08-25,1308.94
2006-08-28,1324.89
2006-08-29,1324.88
2006-08-30,1329.86
2006-08-31,1313.15
2006-09-01,1327.76
2006-09-04,1355.24
2006-09-05,1362.27
2006-09-06,1375.67
2006-09-07,1366.25
2006-09-08,1382.29
2006-09-11,1337.26
2006-09-12,1352.45
2006-09-13,1385.23
2006-09-14,1397.86
2006-09-15,1395.05
2006-09-18,1403.88
2006-09-19,1383.61
2006-09-20,1391.03
2006-09-21,1403.48
2006-09-22,1394.58
2006-09-25,1397.54
2006-09-26,1406.09
2006-09-27,1419.46
2006-09-28,1433.78
2006-09-29,1438.95
2006-10-03,1443.65
2006-10-04,1437.21
2006-10-05,1468.17
2006-10-06,1492.36
2006-10-09,1487.78
2006-10-10,1485.42
2006-10-11,1461.31
2006-10-12,1491.13
2006-10-13,1487.39
2006-10-16,1483.52
2006-10-17,1473.54
2006-10-18,1476.83
2006-10-19,1469.46
2006-10-20,1469.05
2006-10-21,1478.38
2006-10-23,1474.45
2006-10-26,1478.55
2006-10-27,1499.93
2006-10-30,1495.05
2006-10-31,1482.99
2006-11-01,1492.74
2006-11-02,1491.45
2006-11-03,1484.37
2006-11-06,1483.98
2006-11-07,1472.3
2006-11-08,1454.86
2006-11-09,1457.39
2006-11-10,1462.27
2006-11-13,1461.94
2006-11-14,1460.26
