Date,TotalReturnsIndex
2006-03-06,1687.24
2006-03-07,1698.71
2006-03-08,1680.15
2006-03-09,1686.2
2006-03-10,1707.18
2006-03-13,1714.87
2006-03-14,1707.69
2006-03-16,1709.69
2006-03-17,1698.81
2006-03-20,1711.74
2006-03-21,1708.31
2006-03-22,1693.64
2006-03-23,1696.08
2006-03-24,1706.43
2006-03-27,1726.5
2006-03-28,1716.63
2006-03-29,1738.78
2006-03-30,1761.13
2006-03-31,1786.61
2006-04-03,1842.05
2006-04-04,1856.98
2006-04-05,1884.66
2006-04-07,1862.11
2006-04-10,1882.3
2006-04-12,1858.54
2006-04-13,1819.57
2006-04-17,1856.48
2006-04-18,1878.04
2006-04-19,1887.4
2006-04-20,1900.95
2006-04-21,1904.14
2006-04-24,1926.46
2006-04-25,1913.75
2006-04-26,1950.71
2006-04-27,1968.5
2006-04-28,1952.96
2006-04-29,2005.92
2006-05-02,2029.7
2006-05-03,2041.02
2006-05-04,2047.87
2006-05-05,2056.31
2006-05-08,2081.22
2006-05-09,2095.14
2006-05-10,2125.97
2006-05-11,2116.9
2006-05-12,2112.77
2006-05-15,2057.21
2006-05-16,2026.71
2006-05-17,2103.05
2006-05-18,1957.0
2006-05-19,1881.4
2006-05-22,1750.07
2006-05-23,1819.29
2006-05-24,1830.73
2006-05-25,1827.45
2006-05-26,1871.95
2006-05-29,1891.62
2006-05-30,1897.6
2006-05-31,1841.18
2006-06-01,1796.58
2006-06-02,1765.19
2006-06-05,1732.4
2006-06-06,1668.85
2006-06-07,1553.91
2006-06-08,1423.2
2006-06-09,1491.36
2006-06-12,1459.54
2006-06-13,1374.34
2006-06-14,1325.45
2006-06-15,1377.63
2006-06-16,1438.27
2006-06-19,1476.9
2006-06-20,1500.06
2006-06-21,1549.45
2006-06-22,1594.58
2006-06-23,1607.84
2006-06-25,1629.86
2006-06-26,1573.79
2006-06-27,1550.32
2006-06-28,1537.09
2006-06-29,1544.27
2006-06-30,1592.0
2006-07-03,1597.04
2006-07-04,1590.64
2006-07-05,1600.25
2006-07-06,1593.1
2006-07-07,1569.8
2006-07-10,1570.57
2006-07-11,1575.94
2006-07-12,1587.86
2006-07-13,1592.27
2006-07-14,1585.38
2006-07-17,1552.37
2006-07-18,1525.33
2006-07-19,1473.9
2006-07-20,1495.76
2006-07-21,1459.16
2006-07-24,1445.93
2006-07-25,1475.42
2006-07-26,1505.86
2006-07-27,1550.79
2006-07-28,1565.49
2006-07-31,1579.43
2006-08-01,1570.34
2006-08-02,1587.54
2006-08-03,1604.67
2006-08-04,1597.3
2006-08-07,1597.88
2006-08-08,1616.11
2006-08-09,1640.49
2006-08-10,1665.76
2006-08-11,1703.59
2006-08-14,1741.59
2006-08-16,1770.56
2006-08-17,1749.16
2006-08-18,1763.49
2006-08-21,1777.07
2006-08-22,1779.31
2006-08-23,1760.76
2006-08-24,1761.61
2006-08-25,1777.93
2006-08-28,1784.05
2006-08-29,1786.74
2006-08-30,1776.51
2006-08-31,1755.76
2006-09-01,1765.31
2006-09-04,1786.11
2006-09-05,1794.3
2006-09-06,1815.66
2006-09-07,1812.9
2006-09-08,1826.97
2006-09-11,1776.45
2006-09-12,1784.93
2006-09-13,1817.75
2006-09-14,1825.24
2006-09-15,1829.05
2006-09-18,1841.27
2006-09-19,1824.45
2006-09-20,1824.44
2006-09-21,1839.63
2006-09-22,1830.95
2006-09-25,1831.31
2006-09-26,1836.42
2006-09-27,1842.25
2006-09-28,1850.65
2006-09-29,1867.45
2006-10-03,1878.24
2006-10-04,1866.58
2006-10-05,1896.55
2006-10-06,1910.93
2006-10-09,1931.21
2006-10-10,1936.16
2006-10-11,1916.08
2006-10-12,1928.35
2006-10-13,1938.86
2006-10-16,1936.38
2006-10-17,1925.75
2006-10-18,1936.12
2006-10-19,1934.82
2006-10-20,1944.27
2006-10-21,1969.26
2006-10-23,1956.36
2006-10-26,1964.8
2006-10-27,1970.45
2006-10-30,1966.61
2006-10-31,1950.37
2006-11-01,1966.45
2006-11-02,1971.05
2006-11-03,1975.38
2006-11-06,1992.31
2006-11-07,1993.14
2006-11-08,1968.04
2006-11-09,1986.32
2006-11-10,2000.47
2006-11-13,2013.48
2006-11-14,1995.17
2006-11-15,1994.29
2006-11-16,1987.31
2006-11-17,1954.62
2006-11-20,1935.99
2006-11-21,1965.89
2006-11-22,1976.46
2006-11-23,1977.64
2006-11-24,1987.43
2006-11-27,1994.98
2006-11-28,1979.02
2006-11-29,2003.46
2006-11-30,2005.89
2006-12-01,2027.17
2006-12-04,2039.46
2006-12-05,2043.01
2006-12-06,2020.76
2006-12-07,2022.11
2006-12-08,2009.45
2006-12-11,1962.11
2006-12-12,1891.71
2006-12-13,1920.6
2006-12-14,1975.36
2006-12-15,1992.73
2006-12-18,1993.7
2006-12-19,1978.23
2006-12-20,1979.67
2006-12-21,1990.19
2006-12-22,2014.19
2006-12-26,2031.68
2006-12-27,2044.71
2006-12-28,2053.51
2006-12-29,2069.3
2007-01-02,2100.0
2007-01-03,2125.78
2007-01-04,2140.61
2007-01-05,2152.29
2007-01-08,2159.77
2007-01-09,2147.85
2007-01-10,2129.62
2007-01-11,2162.32
2007-01-12,2188.38
2007-01-15,2220.43
2007-01-16,2230.15
2007-01-17,2249.01
2007-01-18,2254.46
2007-01-19,2244.61
2007-01-22,2252.6
2007-01-23,2226.96
2007-01-24,2233.24
2007-01-25,2244.04
2007-01-29,2243.25
2007-01-31,2221.09
2007-02-01,2228.51
2007-02-02,2240.33
2007-02-05,2269.27
2007-02-06,2274.41
2007-02-07,2283.62
2007-02-08,2276.52
2007-02-09,2237.66
2007-02-12,2143.37
2007-02-13,2139.73
2007-02-14,2147.94
2007-02-15,2207.8
2007-02-19,2213.78
2007-02-20,2190.0
2007-02-21,2192.19
2007-02-22,2174.36
2007-02-23,2109.76
2007-02-26,2116.78
2007-02-27,2122.76
2007-02-28,2059.08
2007-03-01,2063.1
2007-03-02,2044.58
2007-03-05,1937.72
2007-03-06,1941.49
2007-03-07,1898.88
2007-03-08,1942.65
2007-03-09,1941.9
2007-03-12,1958.6
2007-03-13,1990.96
2007-03-14,1952.17
2007-03-15,1965.15
2007-03-16,1945.15
2007-03-19,1960.86
2007-03-20,1971.41
2007-03-21,1980.02
2007-03-22,1997.76
2007-03-23,1998.78
2007-03-26,1993.52
2007-03-28,1966.21
2007-03-29,1976.02
2007-03-30,1998.31
2007-04-02,1941.41
2007-04-03,1950.03
2007-04-04,1969.13
2007-04-05,1988.51
2007-04-09,2028.38
2007-04-10,2058.73
2007-04-11,2078.83
2007-04-12,2077.5
2007-04-13,2104.6
2007-04-16,2138.64
2007-04-17,2122.62
2007-04-18,2136.17
2007-04-19,2134.46
2007-04-20,2155.29
2007-04-23,2153.07
2007-04-24,2159.18
2007-04-25,2179.57
2007-04-26,2166.41
2007-04-27,2138.85
2007-04-30,2159.75
2007-05-03,2176.99
2007-05-04,2170.55
2007-05-07,2168.83
2007-05-08,2151.64
2007-05-09,2152.53
2007-05-10,2155.84
2007-05-11,2170.88
2007-05-14,2204.26
2007-05-15,2214.93
2007-05-16,2240.65
2007-05-17,2253.93
2007-05-18,2255.97
2007-05-21,2273.32
2007-05-22,2269.46
2007-05-23,2257.47
2007-05-24,2253.43
2007-05-25,2266.83
2007-05-28,2291.76
2007-05-29,2315.46
